customer_id,segment,price,units_sold,discount_percent,churned,month
CUST_1952,SMB,106.52,10,0.07,0,2025-04
CUST_1953,Mid,413.35,25,0.04,0,2025-05
CUST_1954,Mid,442.68,23,0.03,0,2025-04
CUST_1955,SMB,92.78,10,0.0,0,2025-09
CUST_1956,SMB,115.55,9,0.06,0,2025-01
CUST_1957,SMB,88.61,12,0.01,0,2025-12
CUST_1958,SMB,91.47,9,0.0,0,2025-03
CUST_1959,Enterprise,2005.02,50,0.14,0,2025-07
CUST_1960,Mid,354.3,34,0.02,0,2025-11
CUST_1961,Mid,432.15,22,0.03,0,2025-12
CUST_1962,Mid,511.04,18,0.03,0,2025-07
CUST_1963,Enterprise,1651.81,57,0.03,0,2025-12
CUST_1964,Mid,605.95,20,0.14,0,2025-04
CUST_1965,SMB,119.77,7,0.0,1,2025-02
CUST_1966,Mid,455.01,26,0.04,0,2025-12
CUST_1967,SMB,93.91,11,0.0,0,2025-01
CUST_1968,Mid,698.57,14,0.05,0,2025-12
CUST_1969,Mid,527.57,21,0.08,0,2025-11
CUST_1970,SMB,124.68,8,0.09,0,2025-02
CUST_1971,SMB,109.56,8,0.0,0,2025-06
CUST_1972,Mid,523.85,21,0.02,0,2025-08
CUST_1973,SMB,101.22,10,0.0,0,2025-04
CUST_1974,Enterprise,2247.1,49,0.15,0,2025-08
CUST_1975,SMB,81.54,11,0.05,0,2025-03
CUST_1976,Mid,646.92,16,0.04,0,2025-07
CUST_1977,Mid,617.18,15,0.07,0,2025-10
CUST_1978,Enterprise,1721.31,65,0.09,0,2025-05
CUST_1979,SMB,105.56,9,0.0,0,2025-06
CUST_1980,Enterprise,2167.1,45,0.12,0,2025-03
CUST_1981,Mid,423.22,20,0.0,0,2025-01
CUST_1982,Mid,434.05,25,0.02,0,2025-06
CUST_1983,SMB,112.62,9,0.07,0,2025-03
CUST_1984,SMB,83.02,9,0.02,0,2025-07
CUST_1985,SMB,115.23,8,0.0,0,2025-10
CUST_1986,SMB,90.84,10,0.0,0,2025-12
CUST_1987,Mid,567.35,17,0.0,0,2025-01
CUST_1988,Mid,556.31,17,0.0,0,2025-01
CUST_1989,Enterprise,1962.49,48,0.04,0,2025-07
CUST_1990,Enterprise,3565.75,38,0.0,0,2025-07
CUST_1991,Mid,350.68,30,0.04,0,2025-03
CUST_1992,SMB,97.96,11,0.0,0,2025-05
CUST_1993,Mid,624.24,17,0.1,0,2025-12
CUST_1994,Mid,587.95,18,0.09,0,2025-02
CUST_1995,SMB,114.74,7,0.03,0,2025-10
CUST_1996,SMB,158.28,4,0.01,1,2025-01
CUST_1997,Mid,372.72,28,0.05,0,2025-02
CUST_1998,Enterprise,2101.71,44,0.02,0,2025-07
CUST_1999,Enterprise,2272.04,50,0.09,0,2025-04
CUST_2000,Mid,636.61,15,0.0,0,2025-06
